specimen_name,scan_number,segment_index,start_x,start_y,end_x,end_y,length_pixels,length_microns,angle_degrees
int_05_01,0002,7,1242,784,1727,847,489.0746,555.7649,7.40
int_05_01,0002,8,1727,847,1787,982,147.7329,167.8777,66.04
int_05_01,0002,9,1773,1012,1213,1094,565.9717,643.1476,-8.33
int_05_01,0002,10,1213,1094,1241,1286,194.0309,220.4890,81.70
int_05_01,0002,11,1241,1286,1684,1359,448.9744,510.1965,9.36
int_05_01,0002,12,1684,1359,1752,1476,135.3255,153.7785,59.83
int_05_01,0002,13,1715,1529,1229,1575,488.1721,554.7392,-5.41
int_05_01,0002,14,1229,1575,1244,1761,186.6039,212.0492,85.39
int_05_01,0002,15,1244,1761,1729,1825,489.2045,555.9124,7.52
int_05_01,0002,16,1729,1825,1792,2001,186.9358,212.4264,70.30
int_05_01,0002,17,1792,2001,1671,1934,138.3112,157.1714,-331.03
int_05_01,0003,0,1268,0,1249,100,101.7890,115.6689,-79.24
int_05_01,0003,1,1249,100,1764,185,521.9674,593.1429,9.37
int_05_01,0003,2,1764,185,1819,307,133.8245,152.0728,65.73
int_05_01,0003,3,1800,336,1210,431,597.5994,679.0880,-9.15
int_05_01,0003,4,1210,431,1249,614,187.1096,212.6239,77.97
int_05_01,0003,5,1249,614,1714,671,468.4805,532.3625,6.99
int_05_01,0003,6,1714,671,1780,779,126.5701,143.8292,58.57
int_05_01,0003,7,1761,838,1211,939,559.1967,635.4488,-10.41
int_05_01,0003,8,1211,939,1252,1118,183.6355,208.6760,77.10
int_05_01,0003,9,1252,1118,1697,1171,448.1451,509.2541,6.79
int_05_01,0003,10,1697,1171,1778,1310,160.8788,182.8163,59.77
int_05_01,0003,11,1778,1310,1710,1369,90.0278,102.3040,-40.95
int_05_01,0003,12,1710,1369,1218,1415,494.1457,561.5274,-5.34
int_05_01,0003,13,1218,1415,1233,1616,201.5589,229.0435,85.73
int_05_01,0003,14,1233,1616,1718,1677,488.8210,555.4767,7.17
int_05_01,0003,15,1718,1677,1780,1775,115.9655,131.7786,57.68
int_05_01,0003,16,1761,1850,1213,1915,551.8415,627.0906,-6.76
int_05_01,0003,17,1213,1915,1204,2047,132.3065,150.3478,-86.10
int_05_01,0004,0,1787,0,1785,111,111.0180,126.1564,-88.97
int_05_01,0004,1,1759,132,1246,185,515.7305,586.0556,-5.90
int_05_01,0004,2,1246,185,1252,371,186.0967,211.4729,88.15
int_05_01,0004,3,1252,371,1721,441,474.1951,538.8564,8.49
int_05_01,0004,4,1721,441,1789,592,165.6050,188.1868,65.76
int_05_01,0004,5,1789,592,1337,647,455.3339,517.4233,-6.94
int_05_01,0004,6,1337,647,1231,852,230.7834,262.2531,-62.66
int_05_01,0004,7,1231,852,1749,952,527.5642,599.5029,10.93
int_05_01,0004,8,1749,952,1815,1100,162.0494,184.1464,65.97
int_05_01,0004,9,1794,1126,1218,1227,584.7880,664.5297,-9.95
int_05_01,0004,10,1218,1227,1242,1392,166.7363,189.4725,81.72
int_05_01,0004,11,1242,1392,1714,1449,475.4293,540.2588,6.89
int_05_01,0004,12,1714,1449,1781,1592,157.9177,179.4514,64.90
int_05_01,0004,13,1746,1628,1227,1719,526.9175,598.7679,-9.94
int_05_01,0004,14,1227,1719,1241,1890,171.5721,194.9677,85.32
int_05_01,0004,15,1241,1890,1690,1947,452.6036,514.3206,7.23
int_05_01,0004,16,1690,1947,1758,2047,120.9297,137.4197,55.78
int_05_01,0005,0,1244,0,1249,102,102.1225,116.0479,87.19
int_05_01,0005,1,1249,102,1717,174,473.5061,538.0734,8.75
int_05_01,0005,2,1717,174,1772,346,180.5796,205.2035,72.27
int_05_01,0005,3,1772,346,1307,401,468.2414,532.0908,-6.75
int_05_01,0005,4,1307,401,1227,582,197.8914,224.8759,-66.16
int_05_01,0005,5,1240,612,1707,659,469.3591,533.3609,5.75
int_05_01,0005,6,1707,659,1804,852,216.0046,245.4590,63.32
int_05_01,0005,7,1804,852,1250,949,562.4278,639.1204,-9.93
int_05_01,0005,8,1250,949,1244,1127,178.1011,202.3870,-88.07
int_05_01,0005,9,1244,1127,1715,1195,475.8834,540.7748,8.22
int_05_01,0005,10,1715,1195,1784,1358,177.0028,201.1389,67.06
int_05_01,0005,11,1784,1358,1336,1408,450.7815,512.2501,-6.37
int_05_01,0005,12,1336,1408,1216,1594,221.3504,251.5337,-57.17
int_05_01,0005,13,1216,1594,1739,1707,535.0682,608.0301,12.19
int_05_01,0005,14,1739,1707,1803,1869,174.1838,197.9355,68.44
int_05_01,0005,15,1803,1869,1227,1970,584.7880,664.5297,-9.95
int_05_01,0006,0,1821,15,1862,66,65.4370,74.3600,51.20
int_05_01,0006,1,1820,88,1223,141,599.3480,681.0751,-5.07
int_05_01,0006,2,1223,141,1231,334,193.1657,219.5058,87.63
int_05_01,0006,3,1231,334,1706,392,478.5280,543.7800,6.96
int_05_01,0006,4,1706,392,1781,525,152.6892,173.5099,60.58
int_05_01,0006,5,1759,576,1271,631,491.0896,558.0546,-6.43
int_05_01,0006,6,1271,631,1239,845,216.3793,245.8848,-81.50
int_05_01,0006,7,1239,845,1695,908,460.3314,523.1022,7.87
int_05_01,0006,8,1695,908,1773,1067,177.1017,201.2512,63.87
int_05_01,0006,9,1773,1067,1596,1142,192.2342,218.4473,-22.96
int_05_01,0006,10,1596,1142,1295,1146,301.0266,342.0746,-0.76
int_05_01,0006,11,1295,1146,1218,1326,195.7779,222.4742,-66.84
int_05_01,0006,12,1229,1357,1726,1427,501.9054,570.3452,8.02
int_05_01,0006,13,1726,1427,1796,1583,170.9854,194.3009,65.83
int_05_01,0006,14,1774,1611,1242,1688,537.5435,610.8429,-8.24
int_05_01,0006,15,1242,1688,1236,1871,183.0983,208.0656,-88.12
int_05_01,0006,16,1236,1871,1705,1940,474.0485,538.6898,8.37
int_05_01,0006,17,1705,1940,1768,2047,124.1692,141.1010,59.51
int_05_01,0007,0,1197,0,1207,155,155.3222,176.5020,86.31
int_05_01,0007,1,1207,155,1673,232,472.3187,536.7241,9.38
int_05_01,0007,2,1673,232,1726,338,118.5116,134.6718,63.43
int_05_01,0007,3,1726,338,1678,404,81.6088,92.7370,-53.97
int_05_01,0007,4,1678,404,1235,448,445.1797,505.8844,-5.67
int_05_01,0007,5,1235,448,1200,617,172.5862,196.1201,-78.30
int_05_01,0007,6,1216,654,1701,706,487.7797,554.2933,6.12
int_05_01,0007,7,1701,706,1818,902,228.2652,259.3914,59.17
int_05_01,0007,8,1818,902,1208,983,615.3544,699.2641,-7.56
int_05_01,0007,9,1208,983,1193,1139,156.7195,178.0898,-84.51
int_05_01,0007,10,1209,1169,1682,1225,476.3035,541.2522,6.75
int_05_01,0007,11,1682,1225,1753,1326,123.4585,140.2933,54.89
int_05_01,0007,12,1753,1326,1706,1430,114.1271,129.6895,-65.68
int_05_01,0007,13,1706,1430,1254,1469,453.6794,515.5431,-4.93
int_05_01,0007,14,1254,1469,1206,1647,184.3583,209.4975,-74.91
int_05_01,0007,15,1218,1680,1678,1745,464.5697,527.9184,8.04
int_05_01,0007,16,1678,1745,1742,1920,186.3357,211.7445,69.91
int_05_01,0007,17,1742,1920,1280,1979,465.7521,529.2620,-7.28
int_05_01,0008,0,1188,0,1179,147,147.2753,167.3577,-86.50
int_05_01,0008,1,1179,147,1701,220,527.0797,598.9523,7.96
int_05_01,0008,2,1701,220,1748,328,117.7837,133.8447,66.48
int_05_01,0008,3,1748,328,1693,387,80.6598,91.6585,-47.01
int_05_01,0008,4,1693,387,1215,421,479.2077,544.5524,-4.07
int_05_01,0008,5,1215,421,1177,592,175.1713,199.0577,-77.47
int_05_01,0008,6,1188,625,1671,690,487.3541,553.8097,7.66
int_05_01,0008,7,1671,690,1726,829,149.4858,169.8697,68.41
int_05_01,0008,8,1726,829,1197,922,537.1127,610.3533,-9.97
int_05_01,0008,9,1197,922,1179,1083,162.0031,184.0938,-83.62
int_05_01,0008,10,1195,1117,1662,1193,473.1437,537.6616,9.24
int_05_01,0008,11,1662,1193,1718,1310,129.7112,147.3986,64.42
int_05_01,0008,12,1670,1368,1229,1413,443.2900,503.7370,-5.83
int_05_01,0008,13,1229,1413,1179,1553,148.6607,168.9321,-70.35
int_05_01,0008,14,1208,1620,1692,1671,486.6796,553.0432,6.02
int_05_01,0008,15,1692,1671,1771,1822,170.4171,193.6552,62.38
int_05_01,0008,16,1757,1861,1198,1940,564.5547,641.5374,-8.04
int_05_01,0008,17,1198,1940,1185,2047,107.7868,122.4846,-83.07
int_05_01,0009,0,1211,0,1213,166,166.0120,188.6495,89.31
int_05_01,0009,1,1213,166,1681,234,472.9144,537.4010,8.27
int_05_01,0009,2,1681,234,1726,379,151.8223,172.5247,72.76
int_05_01,0009,3,1726,379,1197,431,531.5496,604.0317,-5.61
int_05_01,0009,4,1197,431,1160,590,163.2483,185.5088,-76.90
int_05_01,0009,5,1172,616,1670,677,501.7220,570.1369,6.98
int_05_01,0009,6,1670,677,1740,766,113.2299,128.6699,51.81
int_05_01,0009,7,1740,766,1685,853,102.9272,116.9623,-57.70
int_05_01,0009,8,1685,853,1189,888,497.2333,565.0361,-4.04
int_05_01,0009,9,1189,888,1166,1058,171.5488,194.9412,-82.30
int_05_01,0009,10,1166,1058,1697,1137,536.8445,610.0486,8.46
int_05_01,0009,11,1697,1137,1742,1240,112.4011,127.7281,66.40
int_05_01,0009,12,1742,1240,1687,1303,83.6301,95.0339,-48.88
int_05_01,0009,13,1687,1303,1211,1342,477.5950,542.7199,-4.68
int_05_01,0009,14,1211,1342,1167,1505,168.8342,191.8565,-74.89
int_05_01,0009,15,1179,1539,1659,1601,483.9876,549.9842,7.36
int_05_01,0009,16,1659,1601,1721,1731,144.0278,163.6674,64.50
int_05_01,0009,17,1699,1764,1189,1839,515.4852,585.7768,-8.37
int_05_01,0009,18,1189,1839,1183,2026,187.0962,212.6087,-88.16
int_05_01,0010,0,1690,0,1726,144,148.4318,168.6720,75.96
int_05_01,0010,1,1708,171,1197,213,512.7231,582.6380,-4.70
int_05_01,0010,2,1197,213,1220,430,218.2155,247.9714,83.95
int_05_01,0010,3,1220,430,1696,487,479.4007,544.7717,6.83
int_05_01,0010,4,1696,487,1803,701,239.2593,271.8847,63.43
int_05_01,0010,5,1803,701,1209,729,594.6596,675.7473,-2.70
int_05_01,0010,6,1209,729,1187,918,190.2761,216.2222,-83.36
int_05_01,0010,7,1204,960,1660,1018,459.6738,522.3549,7.25
int_05_01,0010,8,1660,1018,1728,1159,156.5407,177.8866,64.25
int_05_01,0010,9,1704,1182,1192,1228,514.0623,584.1598,-5.13
int_05_01,0010,10,1192,1228,1150,1388,165.4207,187.9774,-75.29
int_05_01,0010,11,1150,1388,1671,1476,528.3796,600.4294,9.59
int_05_01,0010,12,1671,1476,1735,1599,138.6542,157.5611,62.51
int_05_01,0010,13,1765,1619,1734,1646,41.1096,46.7153,-41.05
int_05_01,0010,14,1704,1626,1183,1683,524.1088,595.5762,-6.24
int_05_01,0010,15,1183,1683,1148,1833,154.0292,175.0326,-76.87
int_05_01,0010,16,1148,1833,1656,1912,514.1060,584.2095,8.84
int_05_01,0010,17,1656,1912,1730,2047,153.9513,174.9441,61.27
int_05_01,0011,0,1207,29,1229,215,187.2966,212.8363,83.25
int_05_01,0011,1,1229,215,1703,280,478.4360,543.6755,7.81
int_05_01,0011,2,1703,280,1857,489,259.6093,295.0096,53.62
int_05_01,0011,3,1857,489,1253,529,605.3231,687.8649,-3.79
int_05_01,0011,4,1253,529,1222,745,218.2132,247.9688,-81.83
int_05_01,0011,5,1222,745,1661,815,444.5458,505.1641,9.06
int_05_01,0011,6,1661,815,1815,1012,250.0500,284.1468,51.98
int_05_01,0011,7,1815,1012,1217,1067,600.5239,682.4114,-5.25
int_05_01,0011,8,1217,1067,1211,1264,197.0913,223.9667,-88.26
int_05_01,0011,9,1211,1264,1686,1320,478.2897,543.5092,6.72
int_05_01,0011,10,1686,1320,1851,1545,279.0161,317.0628,53.75
int_05_01,0011,11,1851,1545,1233,1581,619.0477,703.4610,-3.33
int_05_01,0011,12,1233,1581,1167,1723,156.5886,177.9411,-65.07
int_05_01,0011,13,1197,1798,1661,1857,467.7360,531.5165,7.25
int_05_01,0011,14,1661,1857,1715,2017,168.8668,191.8935,71.35
int_05_01,0011,15,1742,2018,1698,2045,51.6236,58.6630,-31.53
int_05_01,0011,16,1698,2045,1760,2020,66.8506,75.9663,-21.96
int_05_01,0012,0,1224,0,1713,95,498.1425,566.0693,10.99
int_05_01,0012,1,1713,95,1808,284,211.5325,240.3771,63.31
int_05_01,0012,2,1808,284,1186,359,626.5054,711.9357,-6.88
int_05_01,0012,3,1186,359,1235,543,190.4127,216.3774,75.09
int_05_01,0012,4,1235,543,1654,596,422.3387,479.9288,7.21
int_05_01,0012,5,1654,596,1743,724,155.9006,177.1592,55.19
int_05_01,0012,6,1733,771,1190,866,551.2477,626.4158,-9.92
int_05_01,0012,7,1190,866,1219,1046,182.3211,207.1825,80.85
int_05_01,0012,8,1219,1046,1717,1132,505.3712,574.2836,9.80
int_05_01,0012,9,1717,1132,1758,1301,173.9023,197.6156,76.36
int_05_01,0012,10,1758,1301,1242,1358,519.1387,589.9285,-6.30
int_05_01,0012,11,1242,1358,1201,1540,186.5610,212.0004,-77.30
int_05_01,0012,12,1216,1582,1656,1650,445.2235,505.9342,8.79
int_05_01,0012,13,1656,1650,1728,1784,152.1184,172.8612,61.75
int_05_01,0012,14,1713,1824,1201,1895,516.8994,587.3838,-7.89
int_05_01,0012,15,1201,1895,1193,2047,152.2104,172.9658,-86.99
int_05_01,0013,0,1148,0,1214,191,202.0817,229.6375,70.94
int_05_01,0013,1,1214,191,1669,252,459.0708,521.6697,7.64
int_05_01,0013,2,1669,252,1719,404,160.0125,181.8318,71.79
int_05_01,0013,3,1703,437,1170,516,538.8228,612.2967,-8.43
int_05_01,0013,4,1170,516,1219,694,184.6212,209.7962,74.61
int_05_01,0013,5,1219,694,1710,755,494.7747,562.2422,7.08
int_05_01,0013,6,1751,815,1827,911,122.4418,139.1380,51.63
int_05_01,0013,7,1800,946,1167,1038,639.6507,726.8735,-8.27
int_05_01,0013,8,1167,1038,1215,1203,171.8400,195.2722,73.78
int_05_01,0013,9,1215,1203,1709,1277,499.5118,567.6252,8.52
int_05_01,0013,10,1709,1277,1760,1440,170.7923,194.0815,72.63
int_05_01,0013,11,1741,1466,1185,1542,561.1702,637.6914,-7.78
int_05_01,0013,12,1185,1542,1223,1723,184.9459,210.1652,78.14
int_05_01,0013,13,1223,1723,1664,1784,445.1988,505.9061,7.88
int_05_01,0013,14,1664,1784,1733,1906,140.1606,159.2729,60.51
int_05_01,0013,15,1704,1974,1231,2047,478.6000,543.8619,-8.77
int_05_01,0014,0,1186,0,1232,109,118.3089,134.4415,67.12
int_05_01,0014,1,1232,109,1729,168,500.4898,568.7365,6.77
int_05_01,0014,2,1729,168,1799,297,146.7685,166.7819,61.51
int_05_01,0014,3,1799,297,1759,377,89.4427,101.6391,-63.43
int_05_01,0014,4,1759,377,1186,430,575.4459,653.9137,-5.28
int_05_01,0014,5,1186,430,1218,614,186.7619,212.2287,80.13
int_05_01,0014,6,1218,614,1676,659,460.2054,522.9590,5.61
int_05_01,0014,7,1724,688,1760,844,160.1000,181.9312,77.01
int_05_01,0014,8,1790,829,1766,873,50.1199,56.9542,-61.39
int_05_01,0014,9,1736,882,1177,959,564.2783,641.2233,-7.84
int_05_01,0014,10,1177,959,1206,1117,160.6393,182.5441,79.60
int_05_01,0014,11,1206,1117,1642,1171,439.3313,499.2385,7.06
int_05_01,0014,12,1642,1171,1728,1329,179.8889,204.4185,61.44
int_05_01,0014,13,1713,1356,1189,1461,534.4165,607.2895,-11.33
int_05_01,0014,14,1189,1461,1209,1622,162.2375,184.3602,82.92
int_05_01,0014,15,1209,1622,1697,1680,491.4346,558.4467,6.78
int_05_01,0014,16,1697,1680,1836,1880,243.5590,276.7707,55.20
int_05_01,0014,17,1801,1862,1187,1969,623.2536,708.2404,-9.89
int_05_01,0015,0,1832,23,1867,82,68.6003,77.9546,59.32
int_05_01,0015,1,1834,113,1204,202,636.2555,723.0152,-8.04
int_05_01,0015,2,1204,202,1234,348,149.0503,169.3748,78.39
int_05_01,0015,3,1234,348,1674,404,443.5493,504.0317,7.25
int_05_01,0015,4,1674,404,1760,529,151.7267,172.4162,55.47
int_05_01,0015,5,1739,607,1212,659,529.5593,601.7700,-5.64
int_05_01,0015,6,1212,659,1221,841,182.2224,207.0702,87.17
int_05_01,0015,7,1221,841,1708,894,489.8755,556.6749,6.21
int_05_01,0015,8,1708,894,1793,1031,161.2265,183.2114,58.18
int_05_01,0015,9,1779,1100,1207,1178,577.2937,656.0135,-7.77
int_05_01,0015,10,1194,1232,1218,1356,126.3012,143.5237,79.05
int_05_01,0015,11,1218,1356,1719,1425,505.7292,574.6904,7.84
int_05_01,0015,12,1719,1425,1780,1554,142.6955,162.1534,64.69
int_05_01,0015,13,1780,1554,1727,1628,91.0220,103.4337,-54.39
int_05_01,0015,14,1727,1628,1187,1702,545.0468,619.3694,-7.80
int_05_01,0015,15,1187,1702,1200,1857,155.5442,176.7542,85.21
int_05_01,0015,16,1200,1857,1637,1912,440.4475,500.5069,7.17
int_05_01,0015,17,1637,1912,1722,2047,159.5306,181.2841,57.80
int_08_01,0001,0,1796,14,1879,206,209.1722,237.6949,66.62
int_08_01,0001,1,1909,188,1881,246,64.4050,73.1872,-64.23
int_08_01,0001,2,1855,256,1047,217,808.9407,919.2478,-357.24
int_08_01,0001,3,1047,217,1035,467,250.2878,284.4171,-87.25
int_08_01,0001,4,1035,467,1772,517,738.6941,839.4224,3.88
int_08_01,0001,5,1772,517,1873,721,227.6335,258.6736,63.66
int_08_01,0001,6,1804,756,1062,705,743.7506,845.1685,-356.07
int_08_01,0001,7,1894,714,1824,756,81.6333,92.7648,-30.96
int_08_01,0001,8,1062,705,995,933,237.6405,270.0451,-73.62
int_08_01,0001,9,995,933,1772,1014,781.2106,887.7365,5.95
int_08_01,0001,10,1772,1014,1897,1208,230.7834,262.2531,57.21
int_08_01,0001,11,1913,1202,1884,1240,47.8017,54.3199,-52.65
int_08_01,0001,12,1869,1243,1053,1206,816.8384,928.2225,-357.40
int_08_01,0001,13,1053,1206,968,1418,228.4053,259.5507,-68.15
int_08_01,0001,14,968,1418,1820,1491,855.1216,971.7260,4.90
int_08_01,0001,15,1914,1516,1950,1627,116.6919,132.6040,72.03
int_08_01,0001,16,1937,1570,1900,1663,100.0900,113.7382,-68.30
int_08_01,0001,17,3060,1643,3026,1592,61.2944,69.6525,-303.69
int_08_01,0001,18,952,1680,920,1775,100.2447,113.9141,-71.38
int_08_01,0001,19,1501,1796,1644,1720,161.9413,184.0237,-27.99
int_08_01,0001,20,1644,1720,1960,1834,335.9345,381.7425,19.84
int_08_01,0001,21,920,1775,1501,1796,581.3794,660.6563,2.07
int_08_01,0001,22,3050,1921,3054,1723,198.0404,225.0452,-88.84
int_08_01,0001,23,1960,1834,2065,1986,184.7404,209.9316,55.36
int_08_01,0001,24,2034,1898,2072,2047,153.7693,174.7373,75.69
int_08_01,0002,0,1850,0,1886,159,163.0245,185.2546,77.24
int_08_01,0002,1,1856,182,1035,167,821.1370,933.1073,-358.95
int_08_01,0002,2,1035,167,984,362,201.5589,229.0435,-75.34
int_08_01,0002,3,984,362,1776,464,798.5412,907.4302,7.34
int_08_01,0002,4,1776,464,1862,645,200.3921,227.7176,64.59
int_08_01,0002,5,1883,625,1868,671,48.3839,54.9815,-71.94
int_08_01,0002,6,1850,685,1089,657,761.5149,865.3551,-357.89
int_08_01,0002,7,1089,657,1005,866,225.2488,255.9637,-68.10
int_08_01,0002,8,1005,866,1743,931,740.8569,841.8802,5.03
int_08_01,0002,9,1743,931,1861,1098,204.4823,232.3655,54.76
int_08_01,0002,10,1728,1192,1051,1157,677.9041,770.3431,-357.04
int_08_01,0002,11,1844,1167,1718,1206,131.8977,149.8833,-17.20
int_08_01,0002,12,1051,1157,980,1367,221.6777,251.9057,-71.32
int_08_01,0002,13,980,1367,1744,1446,768.0736,872.8081,5.90
int_08_01,0002,14,1744,1446,1842,1651,227.2202,258.2039,64.45
int_08_01,0002,15,1756,1686,1049,1645,708.1878,804.7563,-356.68
int_08_01,0002,16,1859,1647,1773,1686,94.4299,107.3063,-24.39
int_08_01,0002,17,1049,1645,960,1865,237.3205,269.6815,-67.97
int_08_01,0002,18,960,1865,1670,1924,712.4472,809.5965,4.75
int_08_01,0002,19,1670,1924,1856,2047,222.9910,253.3981,33.48
int_08_01,0003,0,1797,12,1853,182,178.9860,203.3926,71.77
int_08_01,0003,1,1871,166,1849,216,54.6260,62.0748,-66.25
int_08_01,0003,2,1833,226,991,211,842.1336,956.9669,-358.98
int_08_01,0003,3,991,211,986,425,214.0584,243.2474,-88.66
int_08_01,0003,4,986,425,1723,468,738.2533,838.9216,3.34
int_08_01,0003,5,1723,468,1847,687,251.6684,285.9859,60.48
int_08_01,0003,6,1865,684,1830,721,50.9313,57.8763,-46.59
int_08_01,0003,7,1813,723,1004,701,809.2991,919.6551,-358.44
int_08_01,0003,8,1004,701,950,900,206.1965,234.3135,-74.82
int_08_01,0003,9,950,900,1725,976,778.7175,884.9035,5.60
int_08_01,0003,10,1725,976,1856,1184,245.8150,279.3343,57.80
int_08_01,0003,11,1856,1184,1666,1114,202.4846,230.0954,-339.78
int_08_01,0003,12,1724,1224,1001,1206,723.2240,821.8429,-358.57
int_08_01,0003,13,1001,1206,942,1403,205.6453,233.6871,-73.33
int_08_01,0003,14,942,1403,1737,1487,799.4254,908.4351,6.03
int_08_01,0003,15,1737,1487,1821,1694,223.3943,253.8563,67.91
int_08_01,0003,16,1793,1582,1680,1735,190.2052,216.1415,-53.55
int_08_01,0003,17,1680,1735,1043,1697,638.1324,725.1482,-356.59
int_08_01,0003,18,1043,1697,964,1907,224.3680,254.9628,-69.38
int_08_01,0003,19,964,1907,1665,1958,702.8528,798.6938,4.16
int_08_01,0003,20,1665,1958,1785,2047,149.4021,169.7746,36.56
int_08_01,0004,0,1747,75,1797,290,220.7374,250.8372,76.91
int_08_01,0004,1,1796,187,1653,317,193.2589,219.6117,-42.27
int_08_01,0004,2,1653,317,989,271,665.5915,756.3515,-356.04
int_08_01,0004,3,989,271,950,504,236.2414,268.4553,-80.50
int_08_01,0004,4,950,504,1702,552,753.5304,856.2818,3.65
int_08_01,0004,5,1702,552,1825,722,209.8309,238.4434,54.11
int_08_01,0004,6,1825,722,1651,829,204.2670,232.1208,-31.59
int_08_01,0004,7,1651,829,968,788,684.2295,777.5310,-356.56
int_08_01,0004,8,968,788,941,1007,220.6581,250.7470,-82.97
int_08_01,0004,9,941,1007,1691,1053,751.4093,853.8715,3.51
int_08_01,0004,10,1691,1053,1826,1255,242.9588,276.0887,56.24
int_08_01,0004,11,1826,1255,1527,1340,310.8472,353.2344,-15.87
int_08_01,0004,12,1527,1340,964,1296,564.7167,641.7215,-355.53
int_08_01,0004,13,964,1296,921,1486,194.8050,221.3686,-77.25
int_08_01,0004,14,921,1486,1671,1549,752.6413,855.2715,4.80
int_08_01,0004,15,1671,1549,1817,1747,246.0081,279.5538,53.60
int_08_01,0004,16,1817,1747,1642,1829,193.2589,219.6117,-25.11
int_08_01,0004,17,1642,1829,963,1788,680.2367,772.9938,-356.54
int_08_01,0004,18,963,1788,904,1989,209.4803,238.0450,-73.64
int_08_01,0005,0,1726,0,1809,223,237.9454,270.3916,69.58
int_08_01,0005,1,1809,223,908,211,901.0799,1023.9512,-359.24
int_08_01,0005,2,944,243,924,431,189.0608,214.8412,-83.93
int_08_01,0005,3,924,431,1658,483,735.8397,836.1788,4.05
int_08_01,0005,4,1658,483,1790,670,228.8952,260.1073,54.78
int_08_01,0005,5,1790,670,1633,745,173.9943,197.7201,-25.53
int_08_01,0005,6,1633,745,942,712,691.7875,786.1197,-357.27
int_08_01,0005,7,942,712,916,940,229.4777,260.7692,-83.49
int_08_01,0005,8,916,940,1664,990,749.6693,851.8942,3.82
int_08_01,0005,9,1664,990,1792,1185,233.2574,265.0643,56.72
int_08_01,0005,10,1801,1203,1771,1246,52.4309,59.5804,-55.10
int_08_01,0005,11,1645,1265,957,1223,689.2808,783.2711,-356.51
int_08_01,0005,12,957,1223,909,1449,231.0411,262.5459,-78.01
int_08_01,0005,13,909,1449,1662,1500,754.7251,857.6394,3.87
int_08_01,0005,14,1662,1500,1796,1699,239.9104,272.6246,56.04
int_08_01,0005,15,1796,1699,1534,1780,274.2353,311.6300,-17.18
int_08_01,0005,16,1534,1780,943,1735,592.7107,673.5328,-355.65
int_08_01,0005,17,943,1735,892,1932,203.4945,231.2430,-75.49
int_08_01,0005,18,892,1932,1607,2008,719.0278,817.0744,6.07
int_08_01,0006,0,1754,0,1731,92,94.8314,107.7626,-75.96
int_08_01,0006,1,1731,92,882,84,849.0377,964.8125,-359.46
int_08_01,0006,2,882,84,893,302,218.2773,248.0416,87.11
int_08_01,0006,3,893,302,1633,354,741.8248,842.9800,4.02
int_08_01,0006,4,1633,354,1833,598,315.4933,358.5139,50.66
int_08_01,0006,5,879,606,893,818,212.4618,241.4330,86.22
int_08_01,0006,6,893,818,1625,864,733.4439,833.4563,3.60
int_08_01,0006,7,1625,864,1760,1063,240.4704,273.2609,55.85
int_08_01,0006,8,1760,1063,1619,1140,160.6549,182.5618,-28.64
int_08_01,0006,9,1619,1140,892,1109,727.6606,826.8844,-357.56
int_08_01,0006,10,892,1109,887,1337,228.0548,259.1524,-88.74
int_08_01,0006,11,887,1337,1626,1390,740.8981,841.9270,4.10
int_08_01,0006,12,1626,1390,1757,1583,233.2595,265.0668,55.83
int_08_01,0006,13,1628,1649,920,1617,708.7228,805.3642,-357.41
int_08_01,0006,14,920,1617,869,1821,210.2784,238.9519,-75.96
int_08_01,0006,15,869,1821,1620,1894,754.5396,857.4286,5.55
int_08_01,0006,16,1620,1894,1751,2047,201.4200,228.8856,49.43
int_08_01,0007,0,862,0,854,107,107.2986,121.9299,-85.72
int_08_01,0007,1,854,107,1533,157,680.8385,773.6776,4.21
int_08_01,0007,2,1629,195,1684,359,172.9769,196.5640,71.46
int_08_01,0007,3,1676,277,1577,385,146.5094,166.4874,-47.49
int_08_01,0007,4,1577,385,957,317,623.7179,708.7681,-353.74
int_08_01,0007,5,957,317,833,570,281.7534,320.1733,-63.89
int_08_01,0007,6,833,570,1616,653,787.3868,894.7549,6.05
int_08_01,0007,7,1616,653,1722,793,175.6018,199.5469,52.87
int_08_01,0007,8,1722,793,1631,897,138.1919,157.0357,-48.81
int_08_01,0007,9,1631,897,882,874,749.3531,851.5348,-358.24
int_08_01,0007,10,882,874,846,1071,200.2623,227.5701,-79.64
int_08_01,0007,11,864,1098,1618,1154,756.0767,859.1753,4.25
int_08_01,0007,12,1618,1154,1769,1386,276.8122,314.5583,56.94
int_08_01,0007,13,1769,1386,866,1397,903.0670,1026.2092,-0.70
int_08_01,0007,14,866,1397,864,1615,218.0092,247.7369,-89.47
int_08_01,0007,15,864,1615,1608,1665,745.6782,847.3589,3.84
int_08_01,0007,16,1608,1665,1724,1838,208.2907,236.6932,56.16
int_08_01,0007,17,1581,1935,871,1909,710.4759,807.3564,-357.90
int_08_01,0007,18,1712,1915,1576,1948,139.9464,159.0295,-13.64
int_08_01,0007,19,871,1909,857,2047,138.7083,157.6226,-84.21
int_08_01,0008,0,848,0,839,96,96.4210,109.5689,-84.64
int_08_01,0008,1,839,96,1535,140,697.3894,792.4854,3.62
int_08_01,0008,2,1653,179,1706,349,178.0702,202.3519,72.68
int_08_01,0008,3,1701,261,1568,391,185.9812,211.3416,-44.35
int_08_01,0008,4,1298,393,1015,406,283.2984,321.9290,-2.63
